Gender,Amount,MPHover,Age,OutTown,OutState,Police
male,,12,69,1,0,local police
female,225,25,19,1,1,state police
male,145,17,22,1,1,state police
male,,12,42,1,0,local police
male,145,17,33,1,1,state police
female,,13,23,1,0,local police
female,75,10,35,1,0,local police
female,,11,38,0,0,local police
female,,13,18,0,0,local police
male,140,19,21,1,0,state police
female,,11,30,1,0,local police
male,,13,45,0,0,local police
male,,17,37,1,1,local police
female,,21,56,1,0,local police
male,125,23,22,1,0,local police
male,,10,29,1,0,local police
female,75,26,22,1,0,state police
male,75,18,39,1,1,local police
female,,13,58,1,0,local police
female,,17,23,1,0,local police
male,225,25,46,1,0,state police
female,145,17,31,1,0,state police
female,125,15,21,1,0,state police
female,,17,39,1,1,local police
female,,14,53,1,1,local police
male,105,13,26,1,0,local police
male,,10,18,0,0,local police
female,105,13,40,1,0,local police
female,,20,32,1,0,state police
male,,10,41,1,0,local police
female,,21,32,1,0,local police
male,,15,18,0,0,local police
male,,20,25,1,0,local police
female,,16,21,1,0,local police
male,75,15,53,1,1,state police
male,75,16,64,1,1,local police
male,175,20,19,0,0,local police
male,145,17,19,1,0,state police
male,155,18,35,1,0,state police
male,,13,48,0,0,local police
female,265,29,23,1,0,local police
male,75,10,21,1,0,local police
male,,13,54,1,0,local police
male,185,21,17,1,0,local police
male,150,20,30,0,0,local police
male,,11,27,1,0,local police
female,,11,33,1,0,local police
male,,14,34,1,0,local police
female,75,10,24,1,0,local police
female,,10,39,0,0,local police
female,,13,20,0,0,local police
male,50,10,20,0,0,local police
female,75,20,45,1,0,local police
male,,9,31,1,0,state police
female,,10,36,1,0,local police
male,,17,26,1,0,local police
male,,13,65,1,0,local police
male,165,19,50,1,1,state police
female,75,10,21,1,1,state police
male,140,19,19,1,0,local police
male,,15,48,1,0,local police
male,100,21,17,1,0,local police
female,,18,28,1,0,local police
male,50,15,24,1,0,local police
female,,13,46,1,0,local police
female,,12,26,1,0,local police
female,135,16,30,1,1,state police
female,,19,22,1,0,state police
female,,11,29,0,0,local police
male,155,18,43,1,0,local police
female,125,15,18,0,0,local police
male,,19,34,0,0,local police
female,215,24,38,0,0,local police
male,145,17,23,0,0,local police
male,,15,22,1,0,local police
female,,5,20,1,0,state police
male,75,22,17,0,0,local police
female,,16,36,1,0,local police
female,195,22,31,1,0,state police
male,,15,29,0,0,local police
male,125,15,37,1,0,state police
male,,14,43,1,1,local police
female,,10,49,1,0,local police
female,165,19,22,1,0,state police
male,,14,41,0,0,local police
male,,11,47,0,0,local police
male,50,10,52,1,0,local police
male,,15,47,1,0,local police
male,,8,45,1,0,local police
female,,10,43,0,0,local police
male,75,15,36,1,0,state police
female,,15,21,0,0,local police
male,125,15,49,0,0,state police
male,,14,42,1,0,local police
female,,5,20,1,1,state police
female,75,10,36,1,1,state police
female,,12,39,0,0,local police
female,,11,39,1,0,local police
male,105,13,26,1,0,state police
female,155,18,35,0,0,local police
female,,10,42,1,0,local police
male,,13,20,0,0,local police
male,225,25,51,1,0,state police
male,145,17,21,1,0,local police
female,,13,53,0,0,local police
male,115,14,41,1,0,local police
male,,14,24,1,0,local police
male,75,10,28,0,0,local police
female,195,22,24,0,0,local police
male,,14,58,1,0,local police
male,,13,27,1,0,local police
male,115,14,29,1,0,local police
male,,9,54,0,0,local police
male,70,12,53,1,1,state police
female,,15,30,0,0,local police
male,165,19,18,1,0,local police
male,135,16,26,1,1,local police
female,125,15,30,0,0,state police
male,,16,58,1,0,local police
male,,10,17,0,0,local police
male,125,15,37,1,1,state police
male,75,22,22,1,0,local police
male,90,14,40,1,1,local police
male,,15,39,1,0,local police
male,,16,66,1,0,local police
female,75,10,61,0,0,state police
male,,5,47,1,1,state police
male,105,13,68,1,1,state police
male,,17,65,1,0,local police
male,145,17,22,0,0,local police
female,75,27,37,0,0,local police
male,,15,44,1,0,local police
female,,12,18,1,0,local police
male,,22,46,0,0,local police
male,185,21,32,0,0,local police
male,100,15,31,1,0,local police
male,175,20,20,1,0,state police
male,75,19,29,1,0,local police
male,,14,53,1,0,local police
female,325,35,18,0,0,state police
male,170,24,20,1,0,local police
female,75,10,20,1,1,state police
female,,21,32,0,0,local police
female,,13,18,0,0,local police
male,75,10,53,1,1,state police
male,,11,48,1,0,state police
female,75,10,33,1,0,state police
female,,11,37,1,1,local police
male,75,10,36,1,0,state police
female,75,10,42,1,0,local police
male,,17,44,1,0,local police
male,75,18,20,1,0,local police
male,125,15,18,1,0,local police
female,,5,20,1,0,local police
male,125,15,36,1,0,local police
female,,15,33,1,0,local police
male,75,10,33,1,0,state police
male,,20,35,0,0,local police
male,75,19,55,1,0,local police
male,,12,46,0,0,local police
female,,10,22,1,0,local police
male,,15,20,1,1,local police
female,,15,31,0,0,local police
male,75,10,29,1,0,local police
male,,17,37,1,0,local police
female,175,20,45,1,0,state police
female,,9,54,1,1,state police
male,75,10,33,1,0,state police
female,,10,38,1,0,local police
female,,10,43,0,0,local police
female,75,22,34,1,0,local police
male,,10,21,1,1,state police
male,,15,53,0,0,local police
female,,12,48,1,0,local police
female,75,18,34,1,0,local police
male,,10,51,0,0,local police
male,,13,22,1,0,local police
female,105,13,19,1,0,local police
male,75,20,24,1,0,state police
male,,16,19,1,0,local police
male,,19,40,0,0,local police
male,,10,71,1,0,local police
male,100,22,28,1,0,local police
male,135,16,47,1,0,local police
male,,18,37,1,0,local police
male,,10,25,0,0,local police
male,,15,18,0,0,local police
female,,14,22,1,0,local police
male,115,14,52,1,1,state police
male,185,21,49,0,0,local police
male,150,20,21,1,0,local police
male,,5,31,1,0,state police
male,,5,23,1,0,state police
female,,10,55,1,0,local police
female,125,15,20,1,1,state police
female,,13,40,0,0,local police
female,,6,30,1,0,state police
male,165,19,27,1,0,local police
male,75,10,45,1,0,state police
male,155,18,20,1,0,state police
male,,16,66,1,0,local police
female,255,28,19,1,1,local police
female,,10,21,1,0,local police
male,,15,18,1,0,local police
female,,13,38,0,0,local police
male,155,18,21,1,1,state police
female,75,21,38,0,0,local police
male,,12,41,0,0,local police
male,,14,25,1,0,local police
male,185,21,35,1,1,local police
male,,9,34,1,0,local police
male,,21,42,0,0,local police
male,75,17,45,1,0,local police
male,,13,26,0,0,local police
female,225,25,34,1,0,local police
male,125,15,45,1,0,state police
male,,9,35,1,1,state police
male,,10,29,1,0,local police
male,,12,42,1,0,local police
male,245,27,29,1,0,state police
male,,15,28,1,0,local police
male,,22,74,1,0,local police
male,,12,55,0,0,local police
female,75,10,29,1,0,local police
female,,20,50,1,0,local police
female,,22,29,1,0,local police
male,,7,46,1,0,local police
female,,13,39,1,0,local police
female,175,20,19,1,0,local police
female,75,10,23,1,0,state police
female,,15,24,0,0,state police
male,90,22,56,1,0,local police
female,,10,21,1,0,local police
male,,13,28,1,1,local police
male,285,31,24,1,0,state police
male,90,14,27,0,0,local police
male,125,15,33,1,1,state police
male,,10,27,1,0,local police
male,,10,20,1,0,local police
male,175,20,50,1,0,local police
male,,17,38,1,0,local police
female,,14,70,1,1,local police
female,115,19,25,1,0,local police
female,75,21,25,0,0,local police
female,,15,71,0,0,local police
female,,9,26,1,0,state police
female,75,22,21,1,0,state police
male,235,26,21,1,0,state police
female,105,13,19,1,0,local police
male,125,15,34,1,0,state police
male,155,18,54,1,0,local police
male,175,25,31,1,0,state police
female,115,14,53,1,0,local police
female,175,20,54,1,1,state police
female,95,22,37,1,0,state police
male,,10,37,1,0,local police
male,75,23,20,0,0,local police
female,,14,56,0,0,local police
male,125,15,37,1,0,state police
male,80,13,20,1,0,local police
female,,15,37,0,0,local police
female,,16,42,0,0,local police
male,,10,64,1,0,state police
female,,10,39,1,0,local police
male,,15,38,0,0,local police
male,175,20,28,1,0,state police
male,75,10,33,1,1,state police
female,75,11,18,1,0,local police
female,,10,39,0,0,local police
male,75,15,35,1,0,state police
male,75,14,27,1,0,local police
female,75,8,17,1,0,state police
female,100,15,19,1,0,local police
male,205,23,47,1,0,state police
male,,10,38,1,0,local police
male,,12,36,1,0,local police
male,75,19,30,1,0,state police
female,,15,22,1,0,local police
female,,12,20,1,0,local police
female,75,10,51,1,1,state police
male,155,18,50,1,0,local police
male,235,26,36,1,0,state police
male,125,15,40,1,0,state police
female,,13,47,0,0,local police
male,,9,70,1,0,local police
male,75,10,42,1,0,state police
male,225,25,24,1,0,state police
male,175,20,31,1,1,local police
female,75,19,30,1,0,state police
male,,15,36,1,0,local police
male,,13,37,1,1,local police
female,,21,71,1,1,local police
female,,13,32,1,0,local police
male,,9,33,0,0,local police
male,,15,34,1,0,local police
male,,7,25,1,1,state police
male,75,5,39,1,1,state police
female,,9,51,1,0,state police
male,,15,32,1,0,local police
female,125,15,23,1,1,local police
male,,10,40,1,0,state police
male,,11,27,1,0,local police
male,75,25,32,0,0,state police
male,50,19,20,1,0,local police
male,,11,56,1,0,local police
female,,10,39,0,0,local police
male,75,20,23,1,0,local police
male,,17,39,1,0,local police
male,185,21,49,0,0,local police
male,75,10,34,1,0,local police
male,,14,43,0,0,local police
male,75,7,36,1,1,state police
male,175,20,21,0,0,local police
male,75,20,52,0,0,local police
male,,15,29,1,1,local police
male,,10,39,0,0,local police
female,275,30,19,1,0,state police
female,,13,26,1,0,local police
female,175,20,17,1,1,state police
female,,12,37,1,0,local police
male,,16,43,0,0,local police
male,,10,58,1,0,state police
female,75,10,46,0,0,state police
male,100,15,28,0,0,local police
male,,13,25,1,0,local police
male,125,15,28,1,0,local police
male,,20,47,1,0,local police
male,100,15,36,0,0,state police
male,75,10,49,1,0,local police
female,,15,43,1,1,local police
female,,14,38,1,0,local police
female,165,19,32,0,0,state police
female,50,10,24,1,0,local police
female,175,20,22,1,0,local police
female,,13,32,1,1,local police
female,75,10,20,1,0,state police
female,,15,23,1,0,local police
male,,10,22,0,0,local police
female,,11,44,0,0,local police
male,,18,43,1,0,local police
male,75,10,53,1,0,state police
male,75,24,38,1,0,state police
male,,9,48,0,0,local police
male,75,19,69,1,0,state police
female,145,17,32,1,0,state police
male,,14,24,1,0,local police
male,,15,43,1,0,local police
male,,10,72,1,0,local police
male,75,10,44,1,0,local police
male,75,10,37,0,0,local police
female,,15,37,1,1,local police
female,,13,39,0,0,local police
male,,18,43,1,0,local police
male,,12,66,0,0,local police
male,,23,32,0,0,local police
female,,15,19,1,0,local police
female,75,10,28,1,0,state police
female,,15,29,0,0,local police
male,,13,18,1,0,local police
male,,11,22,0,0,state police
female,125,15,28,1,1,state police
male,,15,33,1,0,local police
male,,13,22,1,0,local police
male,50,10,29,1,0,state police
male,,12,30,1,0,local police
male,165,19,23,1,1,state police
female,,13,23,1,0,local police
female,155,18,30,1,1,state police
male,175,20,23,1,0,state police
male,275,30,33,1,0,state police
male,75,10,25,1,0,state police
male,130,18,28,1,0,local police
male,,13,55,1,0,local police
male,155,18,49,1,0,state police
male,,19,45,1,0,local police
male,,10,41,1,0,local police
male,,26,45,1,0,state police
male,50,10,20,1,0,local police
female,85,11,34,0,0,local police
male,,16,56,0,0,local police
male,,5,31,0,0,state police
male,255,28,67,1,1,local police
male,170,22,18,0,0,local police
female,,11,45,0,0,local police
female,,10,38,0,0,local police
male,,10,17,1,0,local police
male,,16,57,0,0,local police
male,75,17,20,0,0,local police
male,,11,20,0,0,local police
male,,15,21,1,0,state police
female,175,20,43,1,0,local police
male,80,13,21,1,0,local police
male,175,20,37,1,0,local police
male,,15,53,1,0,local police
male,,12,47,0,0,local police
female,,13,21,1,0,local police
female,,9,19,1,1,local police
male,,10,36,0,0,local police
female,225,25,24,1,0,local police
male,,15,28,1,0,local police
male,,15,22,1,0,local police
male,,15,20,1,0,local police
female,,15,23,1,1,state police
male,,15,20,1,0,local police
female,,12,22,1,0,local police
female,,9,35,1,0,local police
male,,5,33,1,1,local police
female,,18,17,0,0,local police
male,,10,54,1,0,local police
male,,10,37,1,0,local police
female,75,25,27,1,0,local police
male,,15,45,0,0,local police
male,225,25,20,1,0,local police
male,,10,42,0,0,local police
female,,13,43,0,0,local police
male,100,15,21,0,0,local police
female,,19,35,0,0,local police
female,,15,17,0,0,local police
female,75,15,23,1,0,local police
female,125,15,34,1,0,state police
male,145,17,44,1,0,local police
male,,15,55,1,0,local police
female,75,10,27,1,0,local police
female,115,15,32,1,0,local police
female,,13,77,1,0,local police
female,75,10,67,1,0,state police
female,,15,39,0,0,local police
male,75,10,27,1,0,local police
female,,10,48,1,0,local police
male,,10,28,0,0,state police
male,,7,62,1,1,state police
female,135,16,36,1,0,local police
male,,11,41,1,0,state police
male,85,11,18,1,0,local police
male,,17,21,1,0,local police
female,,15,31,1,0,local police
female,,11,21,0,0,local police
male,,10,40,1,0,local police
male,,18,33,1,0,local police
female,,10,40,1,0,state police
female,,14,50,0,0,local police
male,,16,37,1,0,local police
male,,9,27,1,0,state police
male,75,10,45,1,0,local police
